File,Mutation Rate,Fixation Success Rate,T_final,ConnectivityIndex
3_regular_21.txt,0.01,0.943584623065402,0.4653905641926277,2.0
3_regular_21.txt,0.01,0.8836744882675986,0.4751095106148894,2.0
pa_15.txt,0.01,0.9485771342985522,0.7128490791844795,15.0
pa_15.txt,0.01,0.9535696455317024,0.6795615651933178,15.0
4_regular_25.txt,0.01,0.9985022466300548,0.5990742596132108,2.0
4_regular_25.txt,0.01,0.8936595107338992,0.5679522682215176,2.0
3_regular_20.txt,0.01,0.8637044433349975,0.4698975746779939,2.0
3_regular_20.txt,0.01,0.928607089365951,0.4616682504800934,2.0
10_regular_47.txt,0.01,0.9335996005991014,0.7829414875311616,7.0
10_regular_47.txt,0.01,1.053419870194708,0.8299179489187087,7.0
6_regular_41.txt,0.01,0.8686969545681478,0.7020213803608952,3.0
6_regular_41.txt,0.01,0.9885172241637544,0.6916448544078064,3.0
10_regular_12.txt,0.01,1.018472291562656,0.8515395345610173,10.0
10_regular_12.txt,0.01,0.9985022466300548,0.8958531019619442,10.0
3_regular_30.txt,0.01,0.9735396904643036,0.390853970249319,2.0
3_regular_30.txt,0.01,0.928607089365951,0.3679723065998658,2.0
3_regular_39.txt,0.01,1.0134797803295057,0.2859986018531578,1.0
3_regular_39.txt,0.01,1.0783824263604591,0.3147432177081927,1.0
10_regular_17.txt,0.01,1.0683974038941588,0.8526027622642889,10.0
10_regular_17.txt,0.01,1.1532700948577137,0.8224467087071835,10.0
6_regular_21.txt,0.01,1.0983524712930604,0.7380479143687719,3.0
6_regular_21.txt,0.01,0.8836744882675986,0.718603336117026,3.0
10_regular_41.txt,0.01,1.0584123814278583,0.817858915253405,9.0
10_regular_41.txt,0.01,0.9485771342985522,0.8196440842092684,9.0
6_regular_37.txt,0.01,0.9885172241637544,0.7061155555824713,3.0
6_regular_37.txt,0.01,1.0234648027958064,0.6927687936056659,3.0
4_regular_26.txt,0.01,0.9535696455317024,0.6062179432187152,2.0
4_regular_26.txt,0.01,1.0084872690963556,0.6136276919352462,2.0
4_regular_47.txt,0.01,0.9335996005991014,0.4418337959585816,2.0
4_regular_47.txt,0.01,1.2281577633549676,0.4348957022034482,2.0
bn_6.txt,0.01,1.0883674488267598,0.7860146353959511,5.0
bn_6.txt,0.01,1.0484273589615578,0.8419410335378071,5.0
geo_9.txt,0.01,1.1033449825262107,0.5828133806028993,
geo_9.txt,0.01,0.983524712930604,0.4986096470502708,
10_regular_10.txt,0.01,1.018472291562656,0.9011359201165482,10.0
10_regular_10.txt,0.01,0.983524712930604,0.9346441576035224,10.0
6_regular_30.txt,0.01,0.8686969545681478,0.7469486169679478,3.0
6_regular_30.txt,0.01,0.9585621567648528,0.7488363318160288,3.0
3_regular_43.txt,0.01,1.1382925611582626,0.2494472316118266,2.0
3_regular_43.txt,0.01,1.0584123814278583,0.2291904389831591,2.0
10_regular_49.txt,0.01,1.0234648027958064,0.8072056962956424,5.0
10_regular_49.txt,0.01,1.018472291562656,0.8000536929790855,5.0
4_regular_29.txt,0.01,1.0134797803295057,0.6092374514222265,2.0
4_regular_29.txt,0.01,0.8936595107338992,0.5863340239468563,2.0
4_regular_6.txt,0.01,1.073389915127309,0.6992028796478698,4.0
4_regular_6.txt,0.01,0.983524712930604,0.6957648712111492,4.0
6_regular_49.txt,0.01,1.1582626060908636,0.6464526547047286,2.0
6_regular_49.txt,0.01,0.9935097353969048,0.6315543946029244,2.0
6_regular_6.txt,0.01,0.8836744882675986,0.7860729262175719,6.0
6_regular_6.txt,0.01,0.8187718422366451,0.8378120329386065,6.0
4_regular_38.txt,0.01,0.928607089365951,0.4824351889971802,2.0
4_regular_38.txt,0.01,1.018472291562656,0.4988619115820819,2.0
pa_11.txt,0.01,0.9685471792311532,0.6902506671086924,11.0
pa_11.txt,0.01,1.1882176734897656,0.65890272003029,11.0
3_regular_8.txt,0.01,0.853719420868697,0.5610678161030161,2.0
3_regular_8.txt,0.01,0.9136295556665004,0.568108621029885,2.0
10_regular_16.txt,0.01,1.1532700948577137,0.8782048626541233,10.0
10_regular_16.txt,0.01,0.9785322016974538,0.9114879337705892,10.0
10_regular_26.txt,0.01,1.0434348477284074,0.8539937816320103,9.0
10_regular_26.txt,0.01,0.8587119321018473,0.8968039857399424,9.0
10_regular_24.txt,0.01,0.943584623065402,0.8916057780173815,9.0
10_regular_24.txt,0.01,0.8487269096355468,0.8594958240267734,9.0
sw_4.txt,0.01,0.8886669995007489,0.8255344268794992,7.0
sw_4.txt,0.01,0.9785322016974538,0.8055952837456428,7.0
bn_1.txt,0.01,1.033449825262107,0.7602755915780414,2.0
bn_1.txt,0.01,1.0933599600599102,0.7714644188127638,2.0
6_regular_42.txt,0.01,0.9685471792311532,0.6763586660962504,3.0
6_regular_42.txt,0.01,1.128307538691962,0.6326784343197289,3.0
3_regular_16.txt,0.01,1.0284573140289566,0.481376566273765,2.0
3_regular_16.txt,0.01,1.018472291562656,0.5101134225838911,2.0
pa_3.txt,0.01,1.0983524712930604,0.3745354309209469,3.0
pa_3.txt,0.01,1.0833749375936097,0.3941505320003042,3.0
4_regular_20.txt,0.01,0.798801797304044,0.6158567906646929,2.0
4_regular_20.txt,0.01,0.8637044433349975,0.6286845634869818,2.0
10_regular_0.txt,0.01,0.8387418871692461,0.9234187678813618,10.0
10_regular_0.txt,0.01,1.0284573140289566,0.908898065612491,10.0
3_regular_11.txt,0.01,1.0134797803295057,0.5638714084498528,2.0
3_regular_11.txt,0.01,0.963554667998003,0.5368558033098624,2.0
sw_14.txt,0.01,0.8936595107338992,0.9148564512585524,19.0
sw_14.txt,0.01,0.9685471792311532,0.9373491384941284,19.0
4_regular_5.txt,0.01,1.018472291562656,0.7039689966943894,3.0
4_regular_5.txt,0.01,0.9585621567648528,0.7205161479696275,3.0
4_regular_8.txt,0.01,1.0234648027958064,0.718566799835452,3.0
4_regular_8.txt,0.01,0.9036445332001998,0.6714635564987287,3.0
bn_8.txt,0.01,0.9985022466300548,0.7880240198836514,5.0
bn_8.txt,0.01,0.983524712930604,0.8313959085010196,5.0
6_regular_35.txt,0.01,1.0134797803295057,0.6896974205102193,3.0
6_regular_35.txt,0.01,0.9685471792311532,0.7094949418118202,3.0
pa_14.txt,0.01,1.038442336495257,0.684735706976314,14.0
pa_14.txt,0.01,0.943584623065402,0.719748913940909,14.0
10_regular_33.txt,0.01,0.9535696455317024,0.8849653992041911,8.0
10_regular_33.txt,0.01,0.9385921118322516,0.8510283252467487,8.0
4_regular_37.txt,0.01,0.9735396904643036,0.5289454015916454,2.0
4_regular_37.txt,0.01,1.0134797803295057,0.5087939684787339,2.0
6_regular_22.txt,0.01,0.9535696455317024,0.7551264760122208,4.0
6_regular_22.txt,0.01,0.9186220668996504,0.7314237456127419,4.0
10_regular_23.txt,0.01,1.053419870194708,0.8380303201821294,10.0
10_regular_23.txt,0.01,1.073389915127309,0.8568855058324651,10.0
6_regular_7.txt,0.01,0.8487269096355468,0.8562892446663973,6.0
6_regular_7.txt,0.01,0.8487269096355468,0.7941873137505321,6.0
pa_7.txt,0.01,0.963554667998003,0.5774418486597983,7.0
pa_7.txt,0.01,1.033449825262107,0.5973600889405773,7.0
10_regular_34.txt,0.01,0.9785322016974538,0.8472806843842594,9.0
10_regular_34.txt,0.01,0.9985022466300548,0.8550615830830776,9.0
pa_16.txt,0.01,1.0484273589615578,0.7215349770491397,16.0
pa_16.txt,0.01,1.0584123814278583,0.6925136865987893,16.0
10_regular_35.txt,0.01,1.0833749375936097,0.8682013898325909,8.0
10_regular_35.txt,0.01,0.9885172241637544,0.8493096427843012,8.0
6_regular_28.txt,0.01,0.8836744882675986,0.7407451819992439,3.0
6_regular_28.txt,0.01,0.9335996005991014,0.741873985938345,3.0
3_regular_6.txt,0.01,0.8886669995007489,0.5364612089590695,2.0
3_regular_6.txt,0.01,1.0634048926610085,0.5840716886096462,2.0
3_regular_35.txt,0.01,1.073389915127309,0.3371159990169574,2.0
3_regular_35.txt,0.01,1.0883674488267598,0.3459994510141401,2.0
3_regular_33.txt,0.01,0.983524712930604,0.3754580656587612,1.0
3_regular_33.txt,0.01,0.9935097353969048,0.3938775768733795,1.0
6_regular_48.txt,0.01,0.9785322016974538,0.6500160278745645,2.0
6_regular_48.txt,0.01,0.9985022466300548,0.654315817532636,2.0
10_regular_5.txt,0.01,1.0584123814278583,0.9297364806541836,10.0
10_regular_5.txt,0.01,0.9335996005991014,0.903476859358443,10.0
geo_12.txt,0.01,0.9186220668996504,0.6345135572697712,
geo_12.txt,0.01,0.983524712930604,0.5997629941693736,
6_regular_38.txt,0.01,1.073389915127309,0.7120774208126834,3.0
6_regular_38.txt,0.01,1.053419870194708,0.7188492222516785,3.0
sw_13.txt,0.01,0.9385921118322516,0.922635085678564,18.0
sw_13.txt,0.01,0.9585621567648528,0.9334824466594612,18.0
4_regular_4.txt,0.01,0.9985022466300548,0.7019939070463324,4.0
4_regular_4.txt,0.01,0.963554667998003,0.7042942960175413,4.0
10_regular_19.txt,0.01,0.9685471792311532,0.8559497940815891,9.0
10_regular_19.txt,0.01,1.1133300049925112,0.8999100835682544,9.0
wm.txt,0.01,0.9945082376435348,0.998613591301704,999.0
wm.txt,0.01,1.0054917623564654,1.001390263645518,999.0
6_regular_15.txt,0.01,0.983524712930604,0.8377322735641475,5.0
6_regular_15.txt,0.01,0.9535696455317024,0.7929733791947279,5.0
sw_11.txt,0.01,0.9186220668996504,0.9449017589782448,15.0
sw_11.txt,0.01,1.018472291562656,0.9412859904980644,15.0
10_regular_20.txt,0.01,1.018472291562656,0.878885042503915,9.0
10_regular_20.txt,0.01,0.8936595107338992,0.87628915372894,9.0
10_regular_31.txt,0.01,0.983524712930604,0.8515395345610173,9.0
10_regular_31.txt,0.01,1.128307538691962,0.8740638774775855,9.0
4_regular_33.txt,0.01,0.8387418871692461,0.5482423762245884,2.0
4_regular_33.txt,0.01,0.9885172241637544,0.5523341054865513,2.0
3_regular_44.txt,0.01,0.9685471792311532,0.241209859686687,2.0
3_regular_44.txt,0.01,1.0983524712930604,0.2232881860661074,2.0
6_regular_12.txt,0.01,1.073389915127309,0.840752625174636,5.0
6_regular_12.txt,0.01,0.9585621567648528,0.8256352654182644,5.0
geo_6.txt,0.01,1.0584123814278583,0.4564585270369464,
geo_6.txt,0.01,1.108337493759361,0.4045298418783773,
10_regular_14.txt,0.01,1.0634048926610085,0.8848243675238808,10.0
10_regular_14.txt,0.01,1.0234648027958064,0.9562371471159306,10.0
4_regular_43.txt,0.01,0.9485771342985522,0.5032902581811315,2.0
4_regular_43.txt,0.01,0.9735396904643036,0.5074089950204155,2.0
4_regular_27.txt,0.01,0.9335996005991014,0.5779148120979014,2.0
4_regular_27.txt,0.01,1.0084872690963556,0.5813408371350933,2.0
bn_3.txt,0.01,0.9785322016974538,0.8129123287718987,5.0
bn_3.txt,0.01,0.9385921118322516,0.8138201621754615,5.0
pa_10.txt,0.01,1.0434348477284074,0.6283770856687074,10.0
pa_10.txt,0.01,1.053419870194708,0.6647128995661568,10.0
geo_1.txt,0.01,1.288067898152771,0.1558096221240032,
geo_1.txt,0.01,1.0584123814278583,0.1533338922423429,
10_regular_28.txt,0.01,1.143285072391413,0.846806861077168,9.0
10_regular_28.txt,0.01,1.0134797803295057,0.88799158439877,9.0
10_regular_21.txt,0.01,0.928607089365951,0.8690037656677678,10.0
10_regular_21.txt,0.01,0.9785322016974538,0.8828563045412384,10.0
6_regular_25.txt,0.01,1.0284573140289566,0.7571787133109182,4.0
6_regular_25.txt,0.01,1.0933599600599102,0.775148169939203,4.0
3_regular_19.txt,0.01,1.108337493759361,0.4742423240986948,2.0
3_regular_19.txt,0.01,0.90863704443335,0.4865161037944973,2.0
6_regular_5.txt,0.01,0.9935097353969048,0.8477766123945474,6.0
6_regular_5.txt,0.01,0.9186220668996504,0.8555745118002623,6.0
6_regular_16.txt,0.01,0.9036445332001998,0.7756122425222096,3.0
6_regular_16.txt,0.01,0.8986520219670494,0.7647272464923025,3.0
sw_20.txt,0.01,1.073389915127309,0.9307699829965912,29.0
sw_20.txt,0.01,0.9735396904643036,0.9562038183652214,29.0
3_regular_34.txt,0.01,1.038442336495257,0.346395202020202,1.0
3_regular_34.txt,0.01,0.9935097353969048,0.3641425537563048,1.0
6_regular_27.txt,0.01,1.018472291562656,0.7837006056043608,3.0
6_regular_27.txt,0.01,0.9036445332001998,0.7104817370136053,3.0
3_regular_24.txt,0.01,1.0584123814278583,0.4477382038112609,2.0
3_regular_24.txt,0.01,1.0234648027958064,0.4771505390095156,2.0
4_regular_30.txt,0.01,0.9236145781328008,0.6444455038123426,2.0
4_regular_30.txt,0.01,0.928607089365951,0.5750155655695764,2.0
6_regular_39.txt,0.01,0.9136295556665004,0.7084452336539455,3.0
6_regular_39.txt,0.01,0.9136295556665004,0.7011390833213066,3.0
sw_18.txt,0.01,1.0134797803295057,0.9390798603420571,27.0
sw_18.txt,0.01,0.983524712930604,0.940194898528988,27.0
6_regular_32.txt,0.01,0.9186220668996504,0.73494956530509,3.0
6_regular_32.txt,0.01,0.9535696455317024,0.7290102586466964,3.0
3_regular_13.txt,0.01,0.9335996005991014,0.5036255828468627,2.0
3_regular_13.txt,0.01,0.9535696455317024,0.5164329880012224,2.0
sw_8.txt,0.01,0.9136295556665004,0.903123456909656,10.0
sw_8.txt,0.01,0.9236145781328008,0.8891495450221244,10.0
geo_4.txt,0.01,0.9885172241637544,0.3267293196211399,
geo_4.txt,0.01,1.0584123814278583,0.3167977638755867,
6_regular_45.txt,0.01,0.963554667998003,0.6672234175875112,2.0
6_regular_45.txt,0.01,1.033449825262107,0.6886108674917243,2.0
4_regular_14.txt,0.01,1.0084872690963556,0.698684385959393,2.0
4_regular_14.txt,0.01,0.9036445332001998,0.6599871225200237,2.0
bn_4.txt,0.01,1.0284573140289566,0.7943103997384013,5.0
bn_4.txt,0.01,0.9685471792311532,0.7734269410443887,5.0
3_regular_0.txt,0.01,0.9236145781328008,0.6391474042107658,3.0
3_regular_0.txt,0.01,1.0034947578632052,0.5693319677434319,3.0
geo_5.txt,0.01,1.1183225162256616,0.3959340034297163,
geo_5.txt,0.01,0.9385921118322516,0.3993000916088047,
geo_8.txt,0.01,1.1033449825262107,0.5409568625449602,
geo_8.txt,0.01,0.9385921118322516,0.5020247338298469,
4_regular_15.txt,0.01,0.9236145781328008,0.6408001165124846,2.0
4_regular_15.txt,0.01,0.9785322016974538,0.6539084922233953,2.0
10_regular_7.txt,0.01,0.9335996005991014,0.8707690210846466,10.0
10_regular_7.txt,0.01,0.983524712930604,0.9120458461014972,10.0
6_regular_43.txt,0.01,0.9735396904643036,0.6510513583273191,2.0
6_regular_43.txt,0.01,0.9735396904643036,0.713725067104953,2.0
4_regular_19.txt,0.01,0.8637044433349975,0.6694770492203324,2.0
4_regular_19.txt,0.01,0.9735396904643036,0.6570286063659236,2.0
3_regular_10.txt,0.01,0.9585621567648528,0.5287900742413729,2.0
3_regular_10.txt,0.01,0.9385921118322516,0.5315466814981298,2.0
10_regular_37.txt,0.01,0.8487269096355468,0.8510578312725361,8.0
10_regular_37.txt,0.01,0.9785322016974538,0.8486744536863998,8.0
pa_13.txt,0.01,0.8437343984023964,0.6840076322443257,13.0
pa_13.txt,0.01,0.8686969545681478,0.6858756123278827,13.0
10_regular_42.txt,0.01,0.928607089365951,0.8200288706342397,8.0
10_regular_42.txt,0.01,0.943584623065402,0.8411923850406269,8.0
sw_6.txt,0.01,0.9935097353969048,0.8870457895487613,9.0
sw_6.txt,0.01,0.9935097353969048,0.8745687036356408,9.0
6_regular_46.txt,0.01,0.928607089365951,0.6720198787620297,3.0
6_regular_46.txt,0.01,0.9585621567648528,0.6656093770292468,3.0
6_regular_40.txt,0.01,0.9485771342985522,0.7074673029607089,3.0
6_regular_40.txt,0.01,0.9985022466300548,0.6752951243844486,3.0
10_regular_40.txt,0.01,1.0783824263604591,0.8418680842614488,8.0
10_regular_40.txt,0.01,1.0084872690963556,0.8034151299299747,8.0
sw_7.txt,0.01,0.983524712930604,0.9073649662160188,10.0
sw_7.txt,0.01,1.1233150274588115,0.9027458669727522,10.0
4_regular_21.txt,0.01,0.9735396904643036,0.5997845908512198,2.0
4_regular_21.txt,0.01,1.0683974038941588,0.6065206761392749,2.0
10_regular_15.txt,0.01,0.983524712930604,0.8837128001849333,10.0
10_regular_15.txt,0.01,0.943584623065402,0.888505860993578,10.0
6_regular_10.txt,0.01,1.0833749375936097,0.8631927581509669,6.0
6_regular_10.txt,0.01,0.9535696455317024,0.8073691882104067,6.0
geo_7.txt,0.01,0.9935097353969048,0.4652048796058012,
geo_7.txt,0.01,1.128307538691962,0.4781965194406251,
10_regular_4.txt,0.01,1.108337493759361,0.9451296247135044,10.0
10_regular_4.txt,0.01,0.963554667998003,0.8686282763077761,10.0
4_regular_3.txt,0.01,0.9685471792311532,0.7296843366783382,4.0
4_regular_3.txt,0.01,0.9885172241637544,0.6870567663202802,4.0
3_regular_36.txt,0.01,0.9685471792311532,0.3315088210625079,1.0
3_regular_36.txt,0.01,1.0683974038941588,0.3313933989412725,1.0
sw_19.txt,0.01,1.0683974038941588,0.975585598400194,27.0
sw_19.txt,0.01,0.9735396904643036,0.910807955348808,27.0
4_regular_0.txt,0.01,0.943584623065402,0.7316830766720634,4.0
4_regular_0.txt,0.01,0.9985022466300548,0.7253266708346163,4.0
4_regular_32.txt,0.01,1.0634048926610085,0.5521738924532076,2.0
4_regular_32.txt,0.01,1.0034947578632052,0.5509488904508485,2.0
10_regular_1.txt,0.01,0.9535696455317024,0.9168689904909442,10.0
10_regular_1.txt,0.01,1.0034947578632052,0.8911662310067566,10.0
10_regular_29.txt,0.01,0.853719420868697,0.8487485873495675,9.0
10_regular_29.txt,0.01,0.983524712930604,0.8343184204735932,9.0
3_regular_45.txt,0.01,0.8736894658012981,0.2130114775587008,1.0
3_regular_45.txt,0.01,0.9735396904643036,0.2245016679262357,1.0
sw_10.txt,0.01,1.033449825262107,0.9140370681765178,14.0
sw_10.txt,0.01,1.0034947578632052,0.9508622025411426,14.0
geo_2.txt,0.01,1.0883674488267598,0.1935992910009422,
geo_2.txt,0.01,1.183225162256615,0.2072727555541729,
4_regular_22.txt,0.01,1.0634048926610085,0.6211240219743632,2.0
4_regular_22.txt,0.01,0.90863704443335,0.6389635174699381,2.0
